"","X","grid","taxon","domin","date","site"
"1526",1526,"J53906015","Epilobium sp.",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1532",1532,"J53906015","Stellaria media",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1533",1533,"J53906015","Alopecurus geniculatus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1534",1534,"J53906015","Anthoxanthum odoratum",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1535",1535,"J53906015","Arrhenatherum elatius",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1536",1536,"J53906015","Carex flacca",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1537",1537,"J53906015","Centaurea nigra",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1538",1538,"J53906015","Chamaenerion angustifolium",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1539",1539,"J53906015","Cirsium arvense",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1540",1540,"J53906015","Filipendula ulmaria",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1541",1541,"J53906015","Galium palustre",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1542",1542,"J53906015","Holcus lanatus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1543",1543,"J53906015","Juncus effusus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1544",1544,"J53906015","Lathyrus pratensis",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1545",1545,"J53906015","Lonicera periclymenum",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1546",1546,"J53906015","Lotus corniculatus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1547",1547,"J53906015","Odontites vernus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1548",1548,"J53906015","Plantago lanceolata",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1549",1549,"J53906015","Plantago major",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1550",1550,"J53906015","Potentilla anserina",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1551",1551,"J53906015","Prunella vulgaris",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1552",1552,"J53906015","Prunus spinosa",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1553",1553,"J53906015","Pteridium aquilinum",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1554",1554,"J53906015","Ranunculus acris",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1555",1555,"J53906015","Ranunculus repens",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1556",1556,"J53906015","Rubus fruticosus agg.",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1557",1557,"J53906015","Rumex acetosa",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1558",1558,"J53906015","Rumex crispus",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1559",1559,"J53906015","Stellaria graminea",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1560",1560,"J53906015","Trifolium repens",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1561",1561,"J53906015","Vicia cracca",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1562",1562,"J53906015","Vicia sepium",NA,"31/07/2022","Darragh Island SE Rush Pasture"
"1564",1564,"J53906015","Aster tripolium",NA,"31/07/2022","Darragh Island SE Shore"
"1565",1565,"J53906015","Atriplex prostrata agg.",NA,"31/07/2022","Darragh Island SE Shore"
"1566",1566,"J53906015","Galium aparine",NA,"31/07/2022","Darragh Island SE Shore"
"1567",1567,"J53906015","Glaux maritima",NA,"31/07/2022","Darragh Island SE Shore"
"1568",1568,"J53906015","Juncus gerardii",NA,"31/07/2022","Darragh Island SE Shore"
"1569",1569,"J54005999","Agrostis capillaris",NA,"31/07/2022","Darragh Island S Point"
"1570",1570,"J54005999","Cerastium fontanum",NA,"31/07/2022","Darragh Island S Point"
"1572",1572,"J54005999","Polygonum aviculare agg.",NA,"31/07/2022","Darragh Island S Point"
"1573",1573,"J54005999","Stellaria media",NA,"31/07/2022","Darragh Island S Point"
"1574",1574,"J54005999","Anthoxanthum odoratum",NA,"31/07/2022","Darragh Island S Point"
"1575",1575,"J54005999","Arrhenatherum elatius",NA,"31/07/2022","Darragh Island S Point"
"1576",1576,"J54005999","Arum maculatum",NA,"31/07/2022","Darragh Island S Point"
"1577",1577,"J54005999","Carex flacca",NA,"31/07/2022","Darragh Island S Point"
"1578",1578,"J54005999","Centaurea nigra",NA,"31/07/2022","Darragh Island S Point"
"1579",1579,"J54005999","Cirsium arvense",NA,"31/07/2022","Darragh Island S Point"
"1580",1580,"J54005999","Dactylis glomerata",NA,"31/07/2022","Darragh Island S Point"
"1581",1581,"J54005999","Festuca rubra",NA,"31/07/2022","Darragh Island S Point"
"1582",1582,"J54005999","Filipendula ulmaria",NA,"31/07/2022","Darragh Island S Point"
"1583",1583,"J54005999","Holcus lanatus",NA,"31/07/2022","Darragh Island S Point"
"1584",1584,"J54005999","Iris pseudacorus",NA,"31/07/2022","Darragh Island S Point"
"1585",1585,"J54005999","Lathyrus pratensis",NA,"31/07/2022","Darragh Island S Point"
"1586",1586,"J54005999","Odontites vernus",NA,"31/07/2022","Darragh Island S Point"
"1587",1587,"J54005999","Potentilla anserina",NA,"31/07/2022","Darragh Island S Point"
"1588",1588,"J54005999","Prunus spinosa",NA,"31/07/2022","Darragh Island S Point"
"1589",1589,"J54005999","Rubus fruticosus agg.",NA,"31/07/2022","Darragh Island S Point"
"1590",1590,"J54005999","Trifolium pratense",NA,"31/07/2022","Darragh Island S Point"
"1591",1591,"J54005999","Trifolium repens",NA,"31/07/2022","Darragh Island S Point"
"1592",1592,"J53866006","Rosa sp.",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1593",1593,"J53866006","Carex flacca",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1594",1594,"J53866006","Galium saxatile",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1595",1595,"J53866006","Prunus spinosa",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1596",1596,"J53866006","Teucrium scorodonia",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1597",1597,"J53866006","Ulex europaeus",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1598",1598,"J537601","Sonchus asper",NA,"31/07/2022","Darragh Island S Drumlin SW Slope"
"1599",1599,"J53806021","Agrostis capillaris",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1601",1601,"J53806021","Anthoxanthum odoratum",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1602",1602,"J53806021","Carex flacca",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1603",1603,"J53806021","Centaurea nigra",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1604",1604,"J53806021","Cynosurus cristatus",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1605",1605,"J53806021","Dactylis glomerata",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1606",1606,"J53806021","Galium saxatile",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1607",1607,"J53806021","Holcus lanatus",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1608",1608,"J53806021","Hypericum pulchrum",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1609",1609,"J53806021","Juncus effusus",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1610",1610,"J53806021","Lathyrus pratensis",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1611",1611,"J53806021","Lolium perenne",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1612",1612,"J53806021","Lotus corniculatus",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1613",1613,"J53806021","Potentilla anglica",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1614",1614,"J53806021","Primula vulgaris",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1615",1615,"J53806021","Prunella vulgaris",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1616",1616,"J53806021","Rubus fruticosus agg.",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1617",1617,"J53806021","Teucrium scorodonia",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1618",1618,"J53806021","Trifolium pratense",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1619",1619,"J53806021","Trifolium repens",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1620",1620,"J53806021","Viola riviniana",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1621",1621,"J53726020","Silene uniflora",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1622",1622,"J53766025","Aster tripolium",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1623",1623,"J53766025","Glaux maritima",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1624",1624,"J53766025","Juncus gerardii",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1625",1625,"J53766025","Plantago maritima",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1626",1626,"J53766025","Potentilla anserina",NA,"31/07/2022","Darragh Island S Drumlin N Slope"
"1627",1627,"J53626018","Agrostis capillaris",NA,"31/07/2022","Darragh Island W Drumlin"
"1628",1628,"J53626018","Festuca ovina agg.",NA,"31/07/2022","Darragh Island W Drumlin"
"1630",1630,"J53626018","Anthoxanthum odoratum",NA,"31/07/2022","Darragh Island W Drumlin"
"1631",1631,"J53626018","Carex flacca",NA,"31/07/2022","Darragh Island W Drumlin"
"1632",1632,"J53626018","Dactylis glomerata",NA,"31/07/2022","Darragh Island W Drumlin"
"1633",1633,"J53626018","Danthonia decumbens",NA,"31/07/2022","Darragh Island W Drumlin"
"1634",1634,"J53626018","Holcus lanatus",NA,"31/07/2022","Darragh Island W Drumlin"
"1635",1635,"J53626018","Lathyrus pratensis",NA,"31/07/2022","Darragh Island W Drumlin"
"1636",1636,"J53626018","Lotus corniculatus",NA,"31/07/2022","Darragh Island W Drumlin"
"1637",1637,"J53626018","Plantago lanceolata",NA,"31/07/2022","Darragh Island W Drumlin"
"1638",1638,"J53626018","Potentilla erecta",NA,"31/07/2022","Darragh Island W Drumlin"
"1639",1639,"J53626018","Pteridium aquilinum",NA,"31/07/2022","Darragh Island W Drumlin"
"1640",1640,"J53626018","Succisa pratensis",NA,"31/07/2022","Darragh Island W Drumlin"
"1641",1641,"J53626018","Trifolium pratense",NA,"31/07/2022","Darragh Island W Drumlin"
"1642",1642,"J53626018","Trifolium repens",NA,"31/07/2022","Darragh Island W Drumlin"
"1643",1643,"J53626018","Vicia cracca",NA,"31/07/2022","Darragh Island W Drumlin"
"1644",1644,"J53626018","Viola riviniana",NA,"31/07/2022","Darragh Island W Drumlin"
"1645",1645,"J53706015","Agrostis capillaris",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1646",1646,"J53706015","Poa annua",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1647",1647,"J53706015","Achillea millefolium",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1648",1648,"J53706015","Cynosurus cristatus",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1649",1649,"J53706015","Dactylis glomerata",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1650",1650,"J53706015","Galium verum",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1651",1651,"J53706015","Lolium perenne",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1652",1652,"J53706015","Lotus corniculatus",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1653",1653,"J53706015","Plantago lanceolata",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1654",1654,"J53706015","Rumex acetosa",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1655",1655,"J53706015","Rumex acetosella",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1656",1656,"J53706015","Stellaria graminea",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1657",1657,"J53706015","Trifolium pratense",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1658",1658,"J53706015","Trifolium repens",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1659",1659,"J53706015","Veronica chamaedrys",NA,"31/07/2022","Darragh Island W Drumlin Scrapes"
"1660",1660,"J53756016","Alliaria petiolata",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1661",1661,"J53756016","Rumex sanguineus",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1662",1662,"J53756016","Stellaria media",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1663",1663,"J53756016","Ajuga reptans",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1664",1664,"J53756016","Arum maculatum",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1665",1665,"J53756016","Digitalis purpurea",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1666",1666,"J53756016","Dryopteris filix-mas",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1667",1667,"J53756016","Geranium robertianum",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1668",1668,"J53756016","Geum urbanum",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1669",1669,"J53756016","Hedera helix",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1670",1670,"J53756016","Heracleum sphondylium",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1671",1671,"J53756016","Oxalis acetosella",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1672",1672,"J53756016","Primula vulgaris",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1673",1673,"J53756016","Prunus spinosa",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1674",1674,"J53756016","Ranunculus repens",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1675",1675,"J53756016","Rubus fruticosus agg.",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1676",1676,"J53756016","Rumex obtusifolius",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1677",1677,"J53756016","Sambucus nigra",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1678",1678,"J53756016","Urtica dioica",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1679",1679,"J53756016","Veronica chamaedrys",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1680",1680,"J53756016","Vicia sepium",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1681",1681,"J53756016","Viola riviniana",NA,"31/07/2022","Darragh Island Blackthorn Scrub"
"1682",1682,"J53716047","Agrostis capillaris",8,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1683",1683,"J53716047","Cerastium fontanum",0.5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1685",1685,"J53716047","Achillea ptarmica",5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1686",1686,"J53716047","Anthoxanthum odoratum",2,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1687",1687,"J53716047","Centaurea nigra",3,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1688",1688,"J53716047","Holcus lanatus",6.5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1689",1689,"J53716047","Lathyrus pratensis",3,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1690",1690,"J53716047","Lotus corniculatus",4,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1691",1691,"J53716047","Plantago lanceolata",4,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1692",1692,"J53716047","Potentilla anglica",3,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1693",1693,"J53716047","Potentilla anserina",5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1694",1694,"J53716047","Prunella vulgaris",1,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1695",1695,"J53716047","Ranunculus repens",3,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1696",1696,"J53716047","Rubus fruticosus agg.",2,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1697",1697,"J53716047","Rumex acetosa",2,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1698",1698,"J53716047","Succisa pratensis",2.5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1699",1699,"J53716047","Trifolium pratense",0.5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1700",1700,"J53716047","Trifolium repens",5,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1701",1701,"J53716047","Vicia cracca",3,"31/07/2022","Darragh Island N Drumlin Rush Pasture"
"1702",1702,"J53776030","Atriplex portulacoides",NA,"24/08/2022","Darragh"
"1703",1703,"J53796031","Galium verum",5,"24/08/2022","Darragh"
"1704",1704,"J53796031","Trifolium pratense",2,"24/08/2022","Darragh"
"1705",1705,"J53796031","Trifolium repens",4,"24/08/2022","Darragh"
"1706",1706,"J53796031","Dactylis glomerata",5,"24/08/2022","Darragh"
"1707",1707,"J53796031","Agrostis capillaris",8,"24/08/2022","Darragh"
"1708",1708,"J53796031","Cynosurus cristatus",4,"24/08/2022","Darragh"
"1709",1709,"J53796031","Rumex acetosa",3,"24/08/2022","Darragh"
"1710",1710,"J53796031","Plantago lanceolata",3,"24/08/2022","Darragh"
"1711",1711,"J53796031","Lotus corniculatus",2,"24/08/2022","Darragh"
"1712",1712,"J53796031","Achillea millefolium",1,"24/08/2022","Darragh"
"1713",1713,"J53796031","Festuca rubra",8,"24/08/2022","Darragh"
"1714",1714,"J53796031","Lolium perenne",0,"24/08/2022","Darragh"
"1715",1715,"J53796031","Cerastium fontanum",0,"24/08/2022","Darragh"
"1717",1717,"J53796034","Potentilla anserina",7,"24/08/2022","Darragh"
"1718",1718,"J53796034","Lathyrus pratensis",2,"24/08/2022","Darragh"
"1719",1719,"J53796034","Trifolium pratense",1,"24/08/2022","Darragh"
"1720",1720,"J53796034","Odontites vernus",3,"24/08/2022","Darragh"
"1721",1721,"J53796034","Achillea ptarmica",2,"24/08/2022","Darragh"
"1722",1722,"J53796034","Cynosurus cristatus",2,"24/08/2022","Darragh"
"1723",1723,"J53796034","Holcus lanatus",5,"24/08/2022","Darragh"
"1724",1724,"J53796034","Trifolium repens",3,"24/08/2022","Darragh"
"1725",1725,"J53796034","Filipendula ulmaria",3,"24/08/2022","Darragh"
"1726",1726,"J53796034","Stellaria graminea",2,"24/08/2022","Darragh"
"1727",1727,"J53796034","Plantago lanceolata",2,"24/08/2022","Darragh"
"1728",1728,"J53796034","Anthoxanthum odoratum",5,"24/08/2022","Darragh"
"1729",1729,"J53796034","Agrostis capillaris",2,"24/08/2022","Darragh"
"1730",1730,"J53796034","Lotus corniculatus",2,"24/08/2022","Darragh"
"1731",1731,"J53796034","Rubus fruticosus agg.",1,"24/08/2022","Darragh"
"1732",1732,"J53796034","Festuca rubra",2,"24/08/2022","Darragh"
"1734",1734,"J53796034","Ranunculus acris",1,"24/08/2022","Darragh"
"1736",1736,"J53806032","Vicia cracca",NA,"24/08/2022","Darragh"
"1737",1737,"J53806032","Carex flacca",NA,"24/08/2022","Darragh"
"1738",1738,"J53806033","Iris pseudacorus",8,"24/08/2022","Darragh"
"1740",1740,"J53806033","Filipendula ulmaria",8,"24/08/2022","Darragh"
"1741",1741,"J53806033","Lathyrus pratensis",2,"24/08/2022","Darragh"
"1742",1742,"J53806033","Holcus lanatus",5,"24/08/2022","Darragh"
"1743",1743,"J53806033","Agrostis capillaris",3,"24/08/2022","Darragh"
"1744",1744,"J53806033","Trifolium pratense",1,"24/08/2022","Darragh"
"1746",1746,"J53806033","Cerastium fontanum",3,"24/08/2022","Darragh"
"1747",1747,"J53806033","Ranunculus acris",1,"24/08/2022","Darragh"
"1749",1749,"J53806033","Anthoxanthum odoratum",5,"24/08/2022","Darragh"
"1750",1750,"J53806033","Centaurea nigra",1,"24/08/2022","Darragh"
"1751",1751,"J53806033","Rumex acetosa",1,"24/08/2022","Darragh"
"1752",1752,"J53806033","Prunella vulgaris",NA,"24/08/2022","Darragh"
"1753",1753,"J53836030","Puccinellia maritima",9,"24/08/2022","Darragh"
"1755",1755,"J53836030","Spergularia marina",NA,"24/08/2022","Darragh"
"1756",1756,"J53836030","Limonium humile",NA,"24/08/2022","Darragh"
"1757",1757,"J53836030","Aster tripolium",NA,"24/08/2022","Darragh"
"1759",1759,"J53816024","Juncus bufonius",NA,"24/08/2022","Darragh"
"1761",1761,"J53816024","Persicaria maculosa",NA,"24/08/2022","Darragh"
"1762",1762,"J53816024","Alopecurus geniculatus",NA,"24/08/2022","Darragh"
"1764",1764,"J53806021","Carex flacca",NA,"24/08/2022","Darragh"
"1765",1765,"J53806021","Teucrium scorodonia",NA,"24/08/2022","Darragh"
"1766",1766,"J53806021","Primula vulgaris",NA,"24/08/2022","Darragh"
"1767",1767,"J53816017","Holcus lanatus",7,"24/08/2022","Darragh"
"1768",1768,"J53816017","Agrostis capillaris",5,"24/08/2022","Darragh"
"1769",1769,"J53816017","Cynosurus cristatus",5,"24/08/2022","Darragh"
"1770",1770,"J53816017","Cerastium fontanum",2,"24/08/2022","Darragh"
"1771",1771,"J53816017","Trifolium repens",4,"24/08/2022","Darragh"
"1772",1772,"J53816017","Trifolium pratense",4,"24/08/2022","Darragh"
"1773",1773,"J53816017","Plantago lanceolata",NA,"24/08/2022","Darragh"
"1774",1774,"J53816017","Juncus effusus",4,"24/08/2022","Darragh"
"1775",1775,"J53816017","Hypochaeris radicata",2,"24/08/2022","Darragh"
"1776",1776,"J53816017","Ranunculus repens",3,"24/08/2022","Darragh"
"1778",1778,"J53816017","Vicia cracca",1,"24/08/2022","Darragh"
"1780",1780,"J53816017","Festuca ovina",4,"24/08/2022","Darragh"
"1781",1781,"J53816017","Centaurea nigra",2,"24/08/2022","Darragh"
"1782",1782,"J53816017","Lolium perenne",0,"24/08/2022","Darragh"
"1784",1784,"J53866014","Juncus conglomeratus",NA,"24/08/2022","Darragh"
"1785",1785,"J53966006","Sagina procumbens",NA,"24/08/2022","Darragh"
"1786",1786,"J53966006","Prunella vulgaris",NA,"24/08/2022","Darragh"
"1787",1787,"J53776015","Stellaria holostea",NA,"24/08/2022","Darragh"
"1788",1788,"J53776015","Geranium robertianum",NA,"24/08/2022","Darragh"
"1789",1789,"J53766015","Ajuga reptans",NA,"24/08/2022","Darragh"
"1790",1790,"J53766015","Geum urbanum",NA,"24/08/2022","Darragh"
"1791",1791,"J53766015","Primula vulgaris",NA,"24/08/2022","Darragh"
"1792",1792,"J53756014","Glechoma hederacea",NA,"24/08/2022","Darragh"
"1793",1793,"J53756014","Euonymus europaeus",NA,"24/08/2022","Darragh"
"1794",1794,"J53646015","Poa humilis",3,"24/08/2022","Darragh"
"1795",1795,"J53646015","Rubus fruticosus agg.",7,"24/08/2022","Darragh"
"1796",1796,"J53646015","Dactylis glomerata",6,"24/08/2022","Darragh"
"1797",1797,"J53646015","Arrhenatherum elatius",7,"24/08/2022","Darragh"
"1798",1798,"J53646015","Agrostis capillaris",7,"24/08/2022","Darragh"
"1799",1799,"J53646015","Trifolium repens",4,"24/08/2022","Darragh"
"1800",1800,"J53646015","Anthoxanthum odoratum",3,"24/08/2022","Darragh"
"1801",1801,"J53646015","Holcus lanatus",3,"24/08/2022","Darragh"
"1802",1802,"J53646015","Vicia cracca",3,"24/08/2022","Darragh"
"1803",1803,"J53646015","Achillea millefolium",1,"24/08/2022","Darragh"
"1804",1804,"J53646015","Festuca ovina",7,"24/08/2022","Darragh"
"1805",1805,"J53646015","Plantago lanceolata",3,"24/08/2022","Darragh"
"1806",1806,"J53646015","Veronica chamaedrys",3,"24/08/2022","Darragh"
"1807",1807,"J53646015","Trifolium pratense",2,"24/08/2022","Darragh"
"1808",1808,"J53646015","Lathyrus pratensis",2,"24/08/2022","Darragh"
"1809",1809,"J53646015","Viola riviniana",2,"24/08/2022","Darragh"
"1810",1810,"J53646015","Cerastium fontanum",2,"24/08/2022","Darragh"
"1811",1811,"J53646015","Lotus corniculatus",1,"24/08/2022","Darragh"
"1812",1812,"J53646015","Stellaria graminea",1,"24/08/2022","Darragh"
"1813",1813,"J53646015","Hypochaeris radicata",1,"24/08/2022","Darragh"
"1814",1814,"J53646015","Rumex acetosa",1,"24/08/2022","Darragh"
"1815",1815,"J53646015","Succisa pratensis",NA,"24/08/2022","Darragh"
"1817",1817,"J53776021","Succisa pratensis",NA,"24/08/2022","Darragh"
"1818",1818,"J53776021","Cynosurus cristatus",NA,"24/08/2022","Darragh"
"1819",1819,"J53776021","Juncus conglomeratus",NA,"24/08/2022","Darragh"
"1821",1821,"J53776021","Trifolium repens",NA,"24/08/2022","Darragh"
"1822",1822,"J53776023","Rosa sp.",NA,"24/08/2022","Darragh"
"1823",1823,"J53806022","Ranunculus hederaceus",NA,"24/08/2022","Darragh"
"1824",1824,"J53806022","Lemna minor",NA,"24/08/2022","Darragh"
"1825",1825,"J53806022","Ranunculus sceleratus",NA,"24/08/2022","Darragh"
"1827",1827,"J53816021","Galium saxatile",NA,"24/08/2022","Darragh"
"1828",1828,"J53796024","Poa annua",NA,"24/08/2022","Darragh"
"1829",1829,"J53786024","Oxalis acetosella",NA,"24/08/2022","Darragh"
"1830",1830,"J53776025","Gnaphalium uliginosum",NA,"24/08/2022","Darragh"
"1832",1832,"J53776025","Sonchus asper",NA,"24/08/2022","Darragh"
"1833",1833,"J53776025","Persicaria maculosa",NA,"24/08/2022","Darragh"
"1834",1834,"J53776025","Alopecurus geniculatus",NA,"24/08/2022","Darragh"
"1835",1835,"J53776025","Odontites vernus",NA,"24/08/2022","Darragh"
"1836",1836,"J53706038","Carex caryophyllea",NA,"24/08/2022","Darragh"
"1837",1837,"J53686042","Luzula campestris",NA,"24/08/2022","Darragh"
"1838",1838,"J53756038","Carex caryophyllea",2,"24/08/2022","Darragh"
"1839",1839,"J53756038","Succisa pratensis",2,"24/08/2022","Darragh"
"1840",1840,"J53756038","Dactylis glomerata",7,"24/08/2022","Darragh"
"1841",1841,"J53756038","Lotus corniculatus",3,"24/08/2022","Darragh"
"1842",1842,"J53756038","Luzula campestris",0,"24/08/2022","Darragh"
"1843",1843,"J53756038","Trifolium pratense",2,"24/08/2022","Darragh"
"1844",1844,"J53756038","Agrostis capillaris",8,"24/08/2022","Darragh"
"1845",1845,"J53756038","Lathyrus pratensis",2,"24/08/2022","Darragh"
"1846",1846,"J53756038","Plantago lanceolata",1,"24/08/2022","Darragh"
"1847",1847,"J53756038","Festuca rubra",3,"24/08/2022","Darragh"
"1848",1848,"J53756038","Anthoxanthum odoratum",3,"24/08/2022","Darragh"
"1849",1849,"J53756038","Pteridium aquilinum",8,"24/08/2022","Darragh"
"1850",1850,"J53756038","Viola riviniana",2,"24/08/2022","Darragh"
"1851",1851,"J53756038","Vicia cracca",3,"24/08/2022","Darragh"
"1852",1852,"J53756038","Trifolium repens",5,"24/08/2022","Darragh"
"1854",1854,"J53756038","Rubus fruticosus agg.",3,"24/08/2022","Darragh"
"1855",1855,"J53756038","Holcus lanatus",3,"24/08/2022","Darragh"
"1856",1856,"J53756038","Teucrium scorodonia",3,"24/08/2022","Darragh"
"1857",1857,"J53756038","Centaurea nigra",1,"24/08/2022","Darragh"
"1859",1859,"J53756038","Hypochaeris radicata",1,"24/08/2022","Darragh"
"1860",1860,"J5361","Aster tripolium",NA,"09/09/2022","Craigaveagh"
"1861",1861,"J5361","Tripleurospermum maritimum",NA,"09/09/2022","Craigaveagh"
"1862",1862,"J5361","Puccinellia maritima",NA,"09/09/2022","Craigaveagh"
"1863",1863,"J5361","Atriplex prostrata agg.",NA,"09/09/2022","Craigaveagh"
"1864",1864,"J5361","Cochlearia officinalis",NA,"09/09/2022","Craigaveagh"
"1865",1865,"J5361","Cirsium vulgare",NA,"09/09/2022","Craigaveagh"
